102	1421	8	6.55
511	135	5	7.48
3577	137	5	27.64
101	4690	7	18.7
485	13	3	4.69
102	8121	3	7.25
106	15372	4	27.29
148	2185	6	32.06
7844	103	3	8.02
14721	104	3	14.32
162	10979	4	37.81
105	21053	3	20.76
1569	121	9	34.47
2811	102	12	32.61
1905	5310	8	126.51
502	127	9	19.67
536	1423	10	103.63
117	1655	9	33.67
330	610	31	298.1
2815	14	11	13.67
882	150	3	7.24
120	4426	4	17.58
118	4790	3	11.66
1036	10	5	52.94
206	1461	5	30.85
117	1441	3	4.53
85	120	45	13.77
1155	119	4	6.88
102	14093	3	11.7
297	237	4	10.08
9241	6316	3	53.3
2962	14	7	4.57
292	372	5	21.6
803	173	7	33.72
139	116	62	28.39
196	161	46	193.32
108	3617	6	23.72
4280	102	8	22.49
223	476	3	8.89
2473	14	14	19.92
433	479	3	14.99
6447	11416	3	54.95
1103	5252	4	52.26
114	397	12	14.11
119	1754	4	9.6
2721	9	21	161.05
680	130	20	87.72
329	2874	6	57.58
102	14905	3	11.7
104	13157	3	13.48
1632	125	3	7.28
117	304	32	76.45
1282	12	13	7.88
1278	105	5	6.32
116	19865	3	22.36
4821	9	8	54.83
132	403	5	5.12
287	2636	3	22.54
125	11769	4	31
6609	103	3	6.81
5582	101	4	8.03
588	288	9	58.5
998	148	3	7.31
426	114	13	18.53
3307	57	3	10.65
3722	14	6	4.59
211	1169	5	29.07
25329	113	3	25.25
350	2790	3	24.84
8589	101	6	23.59
3181	281	4	33.59
101	2482	8	13
102	3598	6	11.45
25506	103	4	31.05
101	1061	9	4.52
12616	2501	4	68.4
249	114	60	154.95
1317	11535	3	44.42
1719	25609	3	54.43
101	6603	4	9.34
124	3042	3	10.77
14457	6594	5	103.54
4938	104	3	6.3
124	689	7	15.4
104	21118	4	28.02
109	8590	4	21.34
110	9770	3	15.36
242	395	19	122.12
177	930	3	10.77
180	1347	8	50.88
122	751	6	10.66
101	33869	3	21.64
124	1273	5	14.2
365	1184	13	125.1
107	9464	3	14.38
12	1276	12	6
127	189	45	106.27
103	2579	7	13.31
1597	568	6	57.92
679	9269	3	38.25
102	6394	5	14
103	4410	3	4.28
126	105	691	2113.81
103	2828	4	4.61
6497	12	5	9.06
1600	108	13	48.91
970	210	7	42.03
211	2895	9	80.48
147	2060	4	17.45
177	145	12	8.69
151	12	236	52.06
375	321	13	85.04
474	1253	5	42
508	800	5	37.52
109	2091	34	223.98
106	1433	29	152.26
4375	14	16	47.71
163	1379	4	17.91
167	886	5	20.9
134	874	3	4.97
8934	14	4	7.02
3659	104	3	4.52
1933	135	5	20.62
101	9621	10	58.26
749	120	8	16.81
1162	106	4	4.51
15354	14	5	18.72
204	793	4	17.5
121	29955	3	31.39
141	3406	3	13.48
204	531	4	13.96
118	1668	4	9.03
6534	103	6	22.07
104	8664	5	22.47
875	130	5	11.6
191	143	172	968.5
133	845	8	26.31
1551	106	4	6.2
108	1069	9	20.61
2652	14	8	5.48
11699	12	4	11.09
164	362	6	14.91
59	15594	4	33.57
121	14400	8	83.71
111	3837	5	19.42
110	7402	5	27.68
257	4693	4	36.12
162	4573	3	19.33
114	3974	3	9.3
6971	108	4	18.63
115	7539	5	29.09
203	7387	3	26.38
463	120	7	7.05
3493	124	4	17.63
6660	116	6	36.33
102	10087	3	8.49
27061	413	4	65.88
4193	132	3	13.87
294	161	8	18.22
232	116	26	31.4
142	2667	5	25.13
115	1109	13	44.91
713	173	6	25.52
6668	127	3	16.69
4628	131	6	37.59
2095	12	12	14.16
8399	14	5	10.34
197	237	17	65.58
709	39	3	8.48
107	653	9	12.14
5	1941	3	31.01
2361	131	10	58.07
153	13739	5	50.46
290	166	4	5.09
932	164	3	9.62
37546	32897	3	85.37
518	110	13	21.04
177	191	6	6.07
363	7786	3	32.59
151	180	9	5.95
4330	106	3	8.96
101	17420	3	12.3
109	16134	4	29.05
122	532	17	48.9
214	104	32	5.22
3424	5575	4	62.55
102	3002	11	29.63
683	13918	3	41.39
251	323	5	16.77
1201	14	39	77.42
120	13494	5	39.72
2771	126	3	10.62
18084	1392	3	49.31
103	2533	6	9.64
183	580	13	71.9
101	1486	10	11.04
1142	771	6	58.29
4535	106	5	20.29
10038	103	3	9.66
354	264	8	37.73
924	1367	10	115.36
2938	125	4	16.58
2218	111	3	5.45
1564	20606	4	72.77
59	926	4	6.42
19444	14	3	9.4
11421	16	4	27.51
104	21714	4	28.02
102	22474	4	24.41
3550	103	4	6.06
1511	14	16	13.16
147	705	16	77.5
13853	14	3	6.6
125	988	6	16.24
123	231	16	15.78
213	1108	28	259.64
208	251	6	13.87
1292	162	5	23.87
124	3096	3	10.77
111	14321	3	18.75
16	5512	3	13.04
212	5460	4	34.94
220	8	16	16.96
12	3099	7	6.96
101	991	20	30.38
102	1910	14	31.01
127	1817	3	8.23
636	151	8	29.11
1084	146	3	7.57
103	3168	5	8.35
104	3796	3	4.64
2733	12	8	8.19
23208	127	3	27.07
7647	132	3	18.18
136	10903	6	54.33
1322	57	5	13.74
753	357	17	154.71
10506	14	3	4.9
4082	12	7	10.37
345	16	23	54.22
407	157	10	33.18
106	6658	6	32.59
224	1341	3	15.58
106	1080	4	3.86
435	159	5	11.29
104	9381	3	10.56
19933	14	3	9.4
101	9265	3	7.7
2061	101	15	35.68
7902	101	3	6.57
118	1075	11	36.09
1727	107	18	82.75
3362	114	3	8.22
111	18588	4	31.41
101	15119	3	11.33
9210	2072	4	63.32
333	739	3	15.93
105	9976	4	20.74
118	4945	3	11.86
2024	470	3	24.95
3386	122	3	10.06
113	3651	6	25.54
108	2711	3	6.27
134	1809	3	8.98
137	700	6	15.07
673	14	28	11.35
983	109	7	11.96
163	5030	5	38.8
735	137	9	30.53
111	2153	7	22.97
7411	110	4	20.15
223	2417	7	56.97
4408	2106	3	39.81
471	112	15	25.58
1018	385	138	2166.21
133	4485	3	14.6
142	1620	4	14.22
1186	101	26	62.41
170	14	194	50.93
145	144	23	11.63
2209	103	7	11.11
204	569	3	9.35
913	2	4	5.03
10376	1638	3	45.11
22433	14	3	10.87
101	9910	10	58.26
2536	113	10	45.43
785	26959	3	49.34
17373	12	3	9.46
11040	14	3	5.39
9000	103	5	20.93
39	183	7	6.75
9051	113	5	31.44
2237	108	3	5.06
118	1378	15	66.36
117	524	7	7.52
3169	765	4	43.92
774	131	3	3.97
234	1001	8	53.42
4740	123	3	13.3
333	1877	3	21.77
2544	103	13	39.7
243	10635	3	30.76
323	641	3	14.7
770	9	4	6.45
1210	107	7	14.69
112	153	47	17.85
7959	608	4	50.93
193	109	25	10.05
166	575	24	150.54
302	246	6	20.56
210	588	10	55.95
101	22487	3	15.02
8353	12	3	4.4
1921	14	15	16.18
121	33935	3	31.39
101	541	22	14.33
12	2514	9	9.44
102	3322	8	18.18
105	7663	11	78.72
450	613	7	51.57
116	11630	6	46.18
925	171	3	10.33
1882	109	3	4.29
3930	113	6	26.78
125	21803	3	26.59
12	4347	5	5.34
105	5981	3	9.8
127	2118	3	9.11
157	594	67	541.46
121	17428	3	21.87
188	488	4	11.86
104	3353	4	7.18
587	164	4	11.13
101	21806	4	23.91
1893	112	5	12.08
13527	14	3	6.6
305	419	4	17.17
121	4126	5	23.64
59	3474	5	23.08
7881	558	3	35.67
116	29189	3	26.15
208	493	5	18.98
124	906	13	50.95
177	1313	3	12.95
149	155	58	149.12
181	6106	3	23.23
147	8259	3	21.04
2668	138	3	11.81
9907	113	3	15.83
2392	106	12	53.64
160	404	3	3.93
1330	3685	3	35.9
157	1884	4	19.14
695	59	18	67.28
3761	123	3	11.78
183	306	5	10.87
115	15135	3	19.59
129	1961	19	126.63
102	996	11	7.96
185	275	4	6.03
183	1016	11	71.3
102	2732	11	27.59
316	107	14	9.25
1402	14	23	29.26
8856	12	4	8.48
474	10037	3	36.35
14271	14	3	7.36
57	3255	3	10.53
1677	131	18	113.21
361	191	10	40.84
395	104	18	10.61
135	1098	7	25.69
133	325	30	109.15
107	1528	5	9.53
2294	922	5	55.67
2358	103	5	5.94
4657	194	3	22.13
2894	252	3	21.76
1344	104	6	5.71
12248	101	3	9.81
120	1795	20	114.11
205	402	6	22.22
1698	59	8	32.44
650	137	4	6.78
116	4833	3	11.46
1102	131	61	498.17
1010	117	39	223.6
10467	9	3	20.12
10567	2	3	17.69
5672	12	6	11.49
3462	106	4	12.17
8	8406	7	56.3
9926	12	4	9.64
301	109	29	48.33
263	890	3	14.61
2659	130	6	29.51
114	447	16	29.88
141	1523	5	19.26
6870	16	3	14.67
106	1962	5	11.62
108	1175	5	7.48
610	131	7	15.97
289	112	72	238.73
952	144	4	10.58
852	14	23	11.27
1179	209	3	14.31
138	534	9	24.43
106	516	7	4.22
118	2226	4	11.13
12702	14	4	10.39
2849	108	4	10.69
118	513	36	142.24
118	2921	3	8.38
120	2517	6	23.64
114	1330	4	6.33
141	132	173	533.42
172	486	11	49.92
202	5178	7	67.88
1898	190	5	31.64
5159	103	7	23.72
372	248	3	8.27
10708	14	4	8.8
5718	106	3	10.75
106	2918	4	10.77
830	478	3	19.34
3900	12	6	6.83
7117	45	3	24.46
3949	106	3	8.33
6159	12	11	37.65
1970	174	9	65.43
29646	198	3	42.25
21776	12	3	12.11
1276	120	3	4.3
2483	59	3	8.84
108	7811	3	13.17
112	6228	7	40.28
1046	12	22	22.75
22809	14	4	18.28
145	382	4	4.14
234	2185	4	27.7
761	8614	3	38.66
116	4623	5	23.65
25673	16597	4	101.96
12	10055	3	5.52
129	11759	4	31.72
402	126	5	4.2
29373	198	3	42.25
368	168	3	4.47
263	200	10	32.58
22804	1300	3	50.48
3710	102	11	34.61
678	145	3	4.8
120	1770	8	30.18
715	801	4	31.43
410	114	23	52.94
5969	14	8	17.6
4945	101	11	41.85
10642	12	5	15.43
111	1033	38	199.34
59	14514	3	21.79
3706	14	15	35.99
324	504	6	34.16
325	138	10	18.26
22370	12	3	12.11
1908	127	3	8.55
106	4529	10	55.68
4429	104	4	9.56
137	12	324	47.04
138	748	3	4.58
4549	146	3	16.25
120	6789	3	14.5
1928	130	3	8.68
105	14233	4	25.6
16628	57	6	59.43
206	1724	3	16.4
2	2975	3	8.69
1078	23660	4	69.63
101	12900	6	31.99
175	170	46	189.78
115	1671	6	16.65
119	106	210	154.51
495	554	11	90.32
3430	320	4	36.03
109	872	8	13.73
299	16451	3	36.94
227	395	50	408.4
3086	282	5	44.11
338	215	21	122.63
11003	4716	4	73.26
123	482	5	4.66
488	793	13	121.58
7134	123	4	24.27
184	2011	7	49.16
131	573	11	32.45
125	20183	4	39.41
220	403	3	7.83
959	116	4	4.93
115	9588	5	32.97
102	5620	8	28.26
104	5884	4	12.02
103	1296	34	123.21
1174	21	3	9.26
1846	1237	5	56.88
8654	9	4	27.41
3314	270	5	44.14
102	3279	11	31.46
105	3683	3	6.78
151	5243	3	18.75
935	121	12	39.85
19827	2521	3	53.03
240	299	5	14.83
850	130	4	7.46
179	1263	3	12.81
124	184	13	4.24
721	232	14	98.63
129	17547	3	25.55
121	6708	3	14.36
423	123	8	11.42
103	33627	3	23.28
1089	103	7	3.88
102	4207	6	13.47
105	384	41	102.97
2702	890	5	57.27
126	410	75	436.29
2349	9	8	41.14
102	2749	8	15.27
28550	14	3	12.99
126	3136	3	11.29
217	958	7	42.62
600	3511	3	30.25
278	900	4	22.48
102	2390	14	37.68
252	123	10	6.13
115	9250	3	15.71
447	120	23	67.44
1249	11851	5	81.24
385	166	7	20.64
101	6218	3	4.93
104	4240	9	35.18
6006	104	3	7.59
819	321	8	59.05
1196	981	6	62.12
211	332	3	6.08
1478	114	14	57.07
459	116	18	42.64
440	3414	3	27.91
108	4228	4	14.02
2097	116	5	15.05
409	111	10	8.39
112	3234	7	29.05
2263	101	6	5.85
120	20069	3	22.94
230	745	6	32.2
139	423	7	12.85
4313	996	6	78.88
673	138	7	19.15
106	265	27	30.59
2602	270	4	31.38
2566	227	5	38.04
532	346	3	13.94
140	1043	22	132.06
236	1402	4	24.23
231	484	3	9.23
119	2369	16	93.21
268	195	4	6.49
111	16891	3	19.76
24781	8603	4	94.13
175	623	12	64.77
232	186	4	4.28
111	1222	6	11.95
107	668	16	37.49
24677	103	4	31.05
163	6669	5	42.39
286	340	4	14.4
1210	130	4	10.37
1553	121	7	23.25
107	6003	4	17.39
108	5639	3	10.8
113	4685	7	36.61
412	656	5	33
4020	14	8	11
513	11941	10	169.72
101	16299	3	12.3
1793	108	4	7.15
774	106	13	29.64
9316	14	5	11.73
6150	14	14	51.33
101	9869	5	19.19
941	111	6	8.9
405	340	5	25.15
170	138	92	338.47
145	122	62	57.07
3805	14	13	27.92
1765	103	6	5.98
735	12	43	63.82
224	415	3	8.12
167	135	23	24.48
5371	131	5	31.19
6685	338	3	30.64
2978	14	14	24.83
124	6031	6	39.91
16	211	63	167.43
179	130	19	15.74
153	116	62	61.75
239	1863	3	18.18
8313	3512	16	344.97
101	8013	4	11.02
386	1578	6	52.42
8306	14	4	6.54
4783	102	8	24.51
104	2928	6	13.59
127	120	124	149.42
158	780	3	7.46
2799	14	7	4.07
217	374	109	1053.92
4755	109	3	9.66
1562	114	24	128.21
103	4329	4	7.67
101	7364	13	72.79
120	9477	3	16.8
122	487	7	8.38
153	2802	6	37.65
337	243	3	7.42
111	8672	10	78.53
106	9844	10	81.79
4483	16	5	24.55
12950	121	3	20
57	673	4	4.45
375	9668	4	48.84
753	374	6	42.36
849	238	5	27.13
272	1265	3	17.39
4129	118	5	22.76
1266	12	15	11.75
2320	140	3	10.99
11272	103	3	10.73
155	215	17	38.54
101	5010	4	6.96
576	276	13	90.65
3484	101	16	59.28
105	3242	4	9.98
4276	14	15	41.35
126	3200	3	11.41
3277	107	3	7.16
156	2288	3	13.78
157	311	87	594.35
698	161	4	12.01
189	625	3	9
247	2820	6	51.2
1445	12	23	38.53
121	5354	3	12.81
11514	820	3	41.27
22008	1901	4	74.36
149	434	9	25.16
13153	103	6	35.24
355	245	4	12.7
3992	102	12	42.04
103	589	47	116.43
129	3532	10	66.44
10364	12	4	10.33
14397	160	3	27.99
337	361	3	11.22
33255	19901	3	77.05
122	125	64	24.47
1537	127	6	22.51
17365	131	5	48.55
111	8290	5	29.06
101	2036	25	85.42
3347	3061	12	200.29
103	740	13	10.3
159	2787	3	15.34
316	240	4	10.84
3821	14	9	13
103	6439	4	10.93
101	7742	5	16.13
5128	15815	4	79
2010	1921	5	62.12
127	1125	4	9.7
131	632	11	35.09
1303	143	5	18.45
2291	104	5	7.45
1468	108	8	21.39
12530	2713	3	49.76
240	192	5	8.01
180	222	8	15.3
5597	14	5	6.21
365	148	7	13.33
147	4259	8	59.63
3106	591	10	123.56
1378	4081	3	36.75
121	5467	4	19.77
11283	9018	4	80.35
995	135	3	5.73
14100	113	5	39.02
429	12	84	131.29
2462	104	5	8.2
150	436	5	9.64
45	316	3	4.05
207	223	7	15.47
125	638	103	790.34
154	6644	3	20.55
1432	103	12	21.41
3483	14	8	8.7
101	6346	3	5.16
386	2998	32	456.5
156	313	8	17.56
121	19151	3	23.11
215	1676	6	41.6
12	2748	9	10.88
105	3616	6	21.2
558	1017	6	51.97
494	314	3	12.43
115	5475	3	11.82
119	2503	11	56.56
118	2371	3	7.26
1609	7558	3	42.26
330	526	5	27.46
120	1023	17	70.39
442	184	6	20.93
6641	103	5	16.42
1555	395	5	42.01
197	615	5	20.6
116	16929	5	42.71
2264	14	25	58.68
2715	162	3	15.92
5268	104	3	6.69
106	3031	5	15.94
109	2411	14	68.53
947	3578	3	33.34
3325	107	3	7.28
1286	111	7	16.33
7836	418	3	33.71
329	1716	5	40.56
4260	14	17	52.02
11871	12	3	7.08
263	291	9	38.96
234	653	20	151.98
236	389	4	13.06
117	120	146	107.82
494	1471	12	127.14
101	9470	3	7.7
113	116	255	289.73
138	1320	18	109.81
13679	12	4	12.96
2994	14	8	6.91
111	6563	3	12.31
8170	12	4	7.97
922	108	5	5.22
1938	106	3	4.32
136	6000	7	52.87
109	1451	34	193.73
1754	12	20	35
118	5282	5	25.8
590	116	6	6.17
13602	12	3	7.74
1958	111	3	4.79
3013	836	4	44.36
2336	983	4	43.48
171	2607	34	377.59
175	1643	3	14.18
85	1655	4	14.62
120	1454	4	8.5
311	222	4	9.65
129	964	13	56
3153	14	15	30.38
184	1618	6	37.59
102	2057	14	33.01
548	111	13	22.75
513	523	19	176.35
634	4215	3	31.98
105	8135	4	18.86
5083	124	9	63.51
207	528	4	14.1
721	699	8	71.8
123	12	405	24.23
16	1665	3	5.74
101	18196	3	13.49
5766	131	9	69.89
4477	104	4	9.56
111	11703	3	16.49
552	106	21	51.52
524	21	6	15.77
4130	2359	5	72.75
106	8366	6	36.46
243	5806	4	37.39
5027	234	3	24.62
721	370	5	32.76
273	3244	8	78.28
149	751	3	5.94
238	665	3	11.7
21306	103	5	38.81
7511	108	6	34.86
101	5190	4	7.21
105	5653	5	21.15
3644	102	6	11.45
101	6782	5	14.4
1120	24770	3	51.79
2160	110	3	5.3
2159	470	5	47.5
189	564	5	18.62
102	1298	18	35.41
103	4205	3	4.14
2006	141	6	28.52
972	12045	5	78.32
316	510	4	19.14
2703	151	3	14.19
129	1865	3	8.48
156	1195	11	65.07
184	987	5	24.24
1094	12	12	3.9
104	22460	3	18.08
520	986	13	129.94
6946	12	5	9.97
337	126	8	9.3
1352	127	3	6.7
848	1929	5	52.97
309	138	13	27.31
1479	116	3	4.5
6017	14	5	6.92
12441	12	3	7.08
105	2656	3	4.98
102	415	40	46.49
1054	106	6	9.36
105	4238	9	43
9028	12382	9	211.58
114	286	20	23.96
101	15600	4	19.46
117	3039	4	13.57
2305	2	6	22.27
102	8869	3	7.63
1073	103	8	5.55
288	127	12	17.36
4924	102	4	7.14
135	389	9	17.62
111	407	80	365.22
611	108	30	100.96
3053	140	4	19.21
2063	12	15	22.99
8431	14	4	6.54
1081	113	4	4.87
289	810	3	15.09
23345	292	3	39.65
134	2657	6	30.99
639	103	13	7.61
166	464	4	9.46
132	280	15	27.6
111	654	17	43.83
102	8556	3	7.63
371	1461	3	21.25
101	9680	3	8.15
369	166	5	11.3
32411	103	3	23.28
431	120	6	4.1
102	15283	3	11.7
5787	270	10	118.93
236	123	27	50.99
120	3880	3	10.47
881	161	4	13.99
468	1878	3	24.39
1513	523	3	23.83
15039	102	4	18.48
597	113	6	5.08
3230	146	3	13.98
142	880	3	5.61
203	3334	6	49.6
120	2166	4	11.38
3635	110	3	8.23
15011	14	4	12.53
12971	103	3	12.08
29319	414	3	44.92
109	2169	27	164.86
318	1097	3	17.95
134	1400	3	7.62
135	1268	3	7.17
642	417	3	16.83
161	143	22	23.35
1783	114	23	127.11
137	840	4	8.66
4407	14	8	12.19
121	16193	4	32.33
163	173	255	1852.44
109	753	33	134.9
6932	374	6	72.92
108	874	6	7.4
102	26859	4	29.36
15322	14	3	7.36
102	14200	3	11.7
329	1153	12	109.66
111	22641	4	34.03
101	8279	3	6.91
118	6818	4	21.3
27868	14	4	23.17
1252	7828	4	57.5
103	11571	3	10.73
115	616	37	156.59
2369	12	19	43.2
237	532	3	10.17
403	110	12	12.95
3461	108	3	7.56
203	4227	3	22.15
230	2009	4	26.52
108	4042	6	25.29
111	621	30	106.46
19214	14	3	9.4
9871	108	3	14.91
7696	14	4	6.1
1395	477	3	22.76
106	5529	14	98.41
471	264	9	50.67
59	10612	5	37.64
121	8891	3	16.51
9899	103	5	21.82
288	110	16	12.43
111	452	16	27.93
133	622	11	35.72
433	177	3	6.12
1420	198	12	93.22
109	23580	3	22.22
3433	103	4	5.76
4108	121	3	11.09
25888	7450	3	64.65
116	1106	9	26.22
300	107	13	6.37
118	3942	3	10.27
747	234	5	25.61
1070	7694	7	107.72
879	104	11	12.71
1613	157	3	11.71
172	954	4	16.28
200	499	9	43.16
101	13315	6	31.99
1874	14	23	41.02
147	8719	3	21.47
1757	169	3	14.01
804	107	11	22.6
106	2619	5	14.55
108	907	15	43.1
138	167	19	17.01
830	104	9	7.06
2203	125	3	8.9
134	1367	11	54.87
161	59	80	178.26
13543	14	4	11.37
3230	121	3	9.43
16663	103	3	13.89
115	1328	7	18.5
103	13876	3	12.08
12718	14	7	28.67
3792	21	3	16.26
284	3146	3	23.53
102	1341	9	8.07
120	14539	6	53.47
102	6076	3	5.24
26284	14	3	12.99
2583	160	4	22.2
8340	103	3	8.38
28778	114	3	25.31
2948	103	4	4.84
5566	114	3	11.52
121	7693	6	40.83
524	117	7	7.52
243	4020	8	79.42
15564	12	4	15.58
12	6457	4	5.65
7223	14	11	38.76
129	2781	3	10.93
795	14	59	108.96
105	1360	7	13.44
217	6371	3	25.7
354	112	11	8.03
205	8483	3	27.66
105	6635	3	10.6
315	193	4	8.28
1296	104	10	16.95
189	3585	5	38.69
102	444	172	725.17
101	1553	10	11.77
358	109	16	19.09
458	153	3	3.97
622	132	5	8.91
624	899	11	108.74
309	14	67	19.95
818	284	5	30.05
179	2504	20	194.6
151	310	7	12.09
5222	12	6	10.22
3337	170	3	18.14
176	2275	5	32.22
1352	110	31	168.36
244	524	11	65.58
422	140	32	149.23
360	193	3	5.93
317	109	20	24.06
25869	5813	3	62.79
218	153	6	4.03
101	4034	6	12.19
4178	103	4	7.26
102	629	83	285.89
59	33255	3	32.32
13	295	6	9.58
159	667	5	15.62
154	1979	5	25.72
105	4963	8	39.48
1595	439	3	22.98
448	179	10	43.57
9878	12	3	5.52
1439	146	3	9.19
102	6296	5	14
2060	14	9	4.31
12	10868	11	61.6
332	588	12	90.52
115	1569	3	4.4
205	1984	4	25.24
117	1817	5	13.91
7903	14	6	13.93
646	171	6	24.07
105	15950	3	17.97
3060	12	7	6.96
11531	14	5	14.48
137	231	22	45.48
1724	112	4	7.47
16528	108	4	28.87
164	282	9	22.3
1688	14	18	21.08
163	414	5	11.88
133	3171	4	18.6
442	167	4	9.36
120	2714	3	8.41
8	15571	5	47.47
1663	530	9	93.91
5063	12	4	3.89
371	585	4	22.59
140	3498	3	13.45
171	101	153	125
498	107	10	10.1
104	10713	3	11.54
139	1617	10	52.75
736	2886	3	30.43
258	616	5	25.21
3832	160	4	25.73
5785	535	4	46.63
1754	137	7	32.79
947	541	3	21.06
1046	2476	5	58.21
139	5938	3	17.14
7382	14	6	13.2
162	1702	6	34.08
5334	103	3	5.45
134	796	4	7.84
106	1257	6	11.23
116	4725	3	11.27
1582	140	11	59.77
102	8329	3	7.25
468	318	3	12.29
13630	9	3	22.13
2	7712	3	15.39
205	470	6	24.25
117	147	55	32.95
384	8579	3	33.83
865	2	5	7.6
1561	151	10	59.91
1533	107	9	26.73
543	153	8	26.61
6548	14	4	4.65
102	4350	7	18.21
101	2007	10	15.92
102	896	31	68.6
762	132	4	7.21
20133	198	5	70.43
969	131	5	12.97
536	13286	3	39.72
21	45	27	63.63
7431	101	5	15.51
152	153	36	69.53
178	109	79	137.32
2217	113	9	36.11
10043	12	5	14.5
363	1748	6	52.7
2941	121	3	8.98
425	325	6	32.11
1140	147	4	12.97
2189	108	14	64.37
104	927	25	66.76
4470	5144	3	46.2
11818	8	4	31.25
103	2147	14	39.38
101	3467	22	98.92
1779	164	3	13.46
356	634	28	273.21
103	4753	5	12.5
598	563	5	35.51
186	1113	8	48.88
6897	14	7	16.13
103	3889	4	6.71
102	4021	9	26.46
129	4669	3	14.34
101	4587	4	6.28
105	6137	6	28.86
5287	1732	3	40.09
5897	12	4	5.07
1707	110	4	7.37
111	16433	3	19.76
1200	1062	3	27.4
4066	12	5	4.71
393	16	11	15.58
8412	793	4	53.88
162	9217	3	24.64
136	12760	4	33.97
1103	25683	3	51.66
2762	103	6	10.7
629	144	3	4.19
180	254	5	7.86
102	16468	3	12.67
190	7015	4	35.99
2041	110	3	4.97
8522	103	3	8.77
388	6406	4	44.42
101	2306	19	59.2
312	206	7	22.96
6183	131	5	32.95
5478	112	3	11.03
115	977	4	4.52
114	837	7	11.66
118	1298	4	7.3
6428	12	4	5.65
143	474	4	5.27
169	21	9	4.52
3908	131	5	27.27
837	126	4	7.01
110	20281	5	48.75
106	7903	4	19.98
884	138	4	9.19
287	228	3	5.35
108	3678	3	7.95
171	20326	4	48.81
113	186	108	289.85
5396	14	7	11.92
289	322	4	13.83
831	13	3	7.9
7476	108	6	34.86
109	1402	8	21.03
1552	108	6	13.53
948	119	4	5.3
116	745	5	5.85
327	222	8	31.08
101	13413	5	23.92
3906	159	4	25.59
777	1410	3	26.14
102	9058	3	8.04
120	5886	4	20.23
564	111	10	13.68
528	148	9	28.07
114	1991	6	18.01
25141	121	3	26.9
12316	121	5	38.51
105	10183	4	21.49
20860	1430	3	51.11
3430	131	5	25.79
293	138	14	29.39
2651	101	7	10.58
111	1855	5	11.86
107	5032	3	9.89
102	27180	3	17.58
8426	110	4	21.19
1363	130	6	21.28
9425	14	3	4.08
137	5023	4	23.54
2510	463	3	26.27
1078	12	13	4.92
406	125	10	18.51
1244	120	3	4.19
161	461	4	8.72
670	21	4	9.66
112	1899	3	4.62
34952	6857	3	68.46
1481	205	3	15.46
120	6976	5	29.71
119	6713	8	55.11
118	4601	4	17.34
4167	14	8	11.38
145	3565	3	14.62
115	3215	5	18.68
22841	14	4	18.28
130	4240	3	13.61
59	20868	3	25.61
8023	12	3	4.09
2905	229	8	71.17
102	3228	10	26.24
313	507	4	19.09
1653	12	19	29.65
101	379	65	107.4
103	1120	7	4.17
23894	198	4	56.34
11683	12	4	11.09
1673	105	9	24.6
2700	14	25	70.29
124	2479	4	14.8
148	653	21	110.79
1165	651	4	34.2
104	18979	5	35.87
276	120	14	12.43
6690	166	3	22.51
8447	14	6	14.72
248	116	17	12.93
310	161	4	5.06
129	3145	3	11.61
156	232	7	7.91
1617	111	7	19.1
105	1213	24	97.87
4120	101	4	5.5
3093	14	16	33.85
4572	2	5	24.37
140	13448	4	34.49
102	2577	23	90.88
105	2973	6	18.67
8	2815	4	16.38
120	13798	3	19.83
129	1296	3	6.54
15306	14	4	12.53
3611	104	4	7.82
1559	12	13	11.13
188	5226	5	42.93
3545	180	3	19.25
8950	14	6	15.59
3003	16	15	95.59
16	473	7	7.54
57	1678	8	32.76
153	579	51	367.67
11776	1632	5	83.92
106	9462	3	14.37
115	26397	4	40.15
182	5313	3	22.29
1599	106	5	9.77
15027	14	4	12.53
103	21743	3	16.64
147	1663	6	28.5
150	1268	4	14.8
108	14228	3	18.28
38748	117	3	30.79
26045	103	3	18.83
6202	158	3	20.6
28067	102	3	17.58
2768	1412	3	34.45
13290	108	3	17.43
101	2085	8	10.3
8	14222	4	33.6
806	85	3	5.24
233	376	9	41.93
6811	111	3	12.61
119	740	5	6.29
201	138	143	751.45
559	114	9	12.03
118	4331	4	16.85
5092	101	5	11.06
973	111	6	9.23
2414	18058	4	73.96
5779	112	4	17.37
16495	1853	3	49.78
953	106	6	8.18
569	210	3	9.56
567	122	10	20.74
139	498	5	7.77
138	114	350	1040.39
828	148	4	10.38
106	2557	23	140.12
945	12	18	10.43
9348	14	7	21.93
4800	104	3	6.12
115	3670	3	9.15
3809	112	3	8.53
2788	110	16	90.3
102	16077	5	28.43
174	126	14	4.81
175	515	7	27.31
5407	16	5	26.69
17339	14	4	13.95
234	5085	4	35.58
107	22750	4	33.34
5313	14	6	8.54
118	3988	3	10.27
105	13159	3	16.12
101	15647	3	12.3
146	433	5	8.13
114	271	16	11.82
979	135	5	13.87
192	346	3	5.44
611	210	14	89.07
17036	2725	3	52.41
121	14528	3	20.86
322	21	4	3.95
287	795	23	209.66
113	423	29	80.92
132	265	19	38.83
3895	242	11	115.92
11285	12	3	6.49
1279	103	9	10.21
883	1	3	13.13
2100	827	3	28.96
9482	131	3	19.67
206	2299	3	18.12
105	12450	4	23.27
104	12828	3	13.48
145	1025	3	7.17
717	135	3	3.97
118	1599	5	12.82
