49771	1144
29104	1145
63734	1146
78462	1147
82612	1148
9468	1149
1658	1150
28014	1151
40986	1152
94133	1153
24905	1154
91378	1155
44874	1156
56889	1157
89212	1158
49978	1159
83628	1160
74483	1161
47960	1162
26954	1163
20116	1164
42431	1165
38219	1166
52653	1167
55377	1168
9740	1169
42828	1170
75663	1171
94554	1172
59217	1173
28498	1174
75098	1175
35267	1176
23211	1177
48990	1178
1752	1179
15396	1180
46057	1181
50611	1182
29244	1183
83519	1184
213	1185
18943	1186
14016	1187
86476	1188
30504	1189
27134	1190
24668	1191
49548	1192
75748	1193
94677	1194
42484	1195
82340	1196
3519	1197
82374	1198
59185	1199
83527	1200
59058	1201
15672	1202
90287	1203
35131	1204
46701	1205
3505	1206
84786	1207
11612	1208
62425	1209
45437	1210
4956	1211
30695	1212
95417	1213
23185	1214
19871	1215
32902	1216
25810	1217
77363	1218
86340	1219
95169	1220
29084	1221
37236	1222
5318	1223
1201	1224
15550	1225
24149	1226
50413	1227
87876	1228
36310	1229
6265	1230
3745	1231
33240	1232
39563	1233
35845	1234
65178	1235
1384	1236
75949	1237
17137	1238
38003	1239
29087	1240
232	1241
69525	1242
50003	1243
32207	1244
92571	1245
4668	1246
93016	1247
7507	1248
81963	1249
39496	1250
58735	1251
62731	1252
71981	1253
75909	1254
3268	1255
71426	1256
77152	1257
45376	1258
60925	1259
16868	1260
79447	1261
71058	1262
5038	1263
30774	1264
29225	1265
35393	1266
9	1267
28082	1268
69175	1269
21257	1270
70190	1271
51469	1272
2231	1273
64587	1274
44591	1275
30746	1276
82328	1277
95505	1278
67823	1279
63447	1280
27428	1281
58690	1282
11613	1283
87701	1284
14283	1285
9271	1286
4153	1287
89176	1288
23626	1289
18671	1290
70437	1291
62328	1292
6298	1293
1083	1294
76114	1295
1959	1296
37738	1297
21643	1298
86397	1299
93086	1300
26584	1301
53784	1302
19246	1303
66873	1304
61608	1305
45898	1306
42902	1307
12188	1308
25693	1309
40578	1310
63352	1311
5486	1312
50969	1313
7710	1314
69240	1315
52675	1316
81062	1317
30410	1318
60159	1319
5136	1320
74427	1321
13987	1322
66808	1323
642	1324
76421	1325
59724	1326
23641	1327
54923	1328
75173	1329
82666	1330
29877	1331
73503	1332
17460	1333
46087	1334
77657	1335
30061	1336
32130	1337
85294	1338
919	1339
85963	1340
82756	1341
22570	1342
2525	1343
80443	1344
79798	1345
89756	1346
35253	1347
73262	1348
75756	1349
33363	1350
19079	1351
72866	1352
29202	1353
84073	1354
83332	1355
3647	1356
20231	1357
67163	1358
7783	1359
35470	1360
53237	1361
21180	1362
89265	1363
51322	1364
92983	1365
27050	1366
3845	1367
28972	1368
87746	1369
66350	1370
76909	1371
70136	1372
11631	1373
39487	1374
28571	1375
80350	1376
11770	1377
232	1378
53826	1379
13256	1380
63792	1381
86520	1382
73739	1383
50763	1384
38677	1385
49736	1386
36483	1387
94961	1388
9876	1389
32894	1390
13812	1391
20519	1392
11516	1393
7853	1394
75347	1395
69687	1396
59841	1397
39183	1398
92138	1399
50537	1400
66074	1401
5103	1402
77962	1403
83701	1404
88016	1405
61194	1406
3702	1407
91925	1408
62536	1409
8060	1410
60474	1411
38153	1412
39219	1413
45938	1414
86685	1415
56912	1416
48847	1417
11664	1418
84043	1419
64441	1420
48663	1421
22078	1422
56951	1423
17368	1424
94606	1425
48123	1426
5142	1427
14603	1428
11903	1429
94806	1430
77851	1431
13992	1432
74748	1433
68944	1434
46130	1435
41709	1436
75104	1437
27575	1438
42836	1439
74655	1440
52332	1441
46094	1442
21732	1443
72707	1444
69228	1445
57297	1446
12507	1447
31242	1448
65642	1449
719	1450
25061	1451
89083	1452
51206	1453
26272	1454
80912	1455
536	1456
21400	1457
62347	1458
41466	1459
83568	1460
145	1461
63939	1462
37100	1463
83667	1464
55643	1465
62498	1466
80706	1467
25650	1468
29607	1469
79933	1470
81063	1471
47339	1472
66304	1473
81183	1474
91598	1475
29663	1476
33104	1477
75711	1478
65778	1479
16756	1480
16084	1481
58896	1482
20258	1483
10619	1484
74018	1485
95456	1486
29722	1487
26608	1488
25672	1489
15186	1490
55329	1491
56674	1492
38990	1493
66996	1494
61870	1495
6844	1496
59095	1497
31510	1498
17082	1499
92335	1500
87093	1501
89136	1502
57261	1503
13789	1504
45796	1505
88331	1506
92888	1507
95772	1508
38200	1509
92878	1510
14605	1511
75638	1512
14159	1513
60389	1514
49194	1515
32657	1516
77847	1517
4217	1518
58695	1519
50539	1520
41077	1521
84708	1522
52172	1523
37864	1524
90399	1525
70066	1526
48773	1527
65583	1528
52160	1529
2313	1530
8713	1531
48803	1532
24153	1533
14729	1534
67562	1535
64386	1536
51451	1537
33336	1538
45860	1539
24077	1540
4043	1541
47073	1542
22202	1543
67475	1544
25772	1545
55682	1546
947	1547
74076	1548
69845	1549
43306	1550
89062	1551
17751	1552
1529	1553
65645	1554
2224	1555
30049	1556
60492	1557
1204	1558
9144	1559
68091	1560
86229	1561
82488	1562
38462	1563
35970	1564
18964	1565
56570	1566
86246	1567
77396	1568
3351	1569
16452	1570
88222	1571
89276	1572
63795	1573
91643	1574
80066	1575
90997	1576
13527	1577
84004	1578
40976	1579
41905	1580
52712	1581
54383	1582
89240	1583
23731	1584
94491	1585
21766	1586
56060	1587
3646	1588
70881	1589
28711	1590
31540	1591
41722	1592
58927	1593
31183	1594
44993	1595
44466	1596
2310	1597
7675	1598
28217	1599
79987	1600
93225	1601
62971	1602
51453	1603
16978	1604
64763	1605
5996	1606
75525	1607
2280	1608
42008	1609
9131	1610
71525	1611
68902	1612
62898	1613
24474	1614
6513	1615
79571	1616
38385	1617
31990	1618
93621	1619
95558	1620
1446	1621
1230	1622
73715	1623
45289	1624
35348	1625
66521	1626
25441	1627
59693	1628
46045	1629
18581	1630
12359	1631
58902	1632
65626	1633
15035	1634
91745	1635
703	1636
16668	1637
94021	1638
35859	1639
1459	1640
4329	1641
70029	1642
94494	1643
39534	1644
19222	1645
7013	1646
94660	1647
83969	1648
71498	1649
465	1650
74475	1651
18216	1652
84459	1653
35361	1654
55823	1655
4397	1656
36345	1657
62027	1658
93710	1659
341	1660
80819	1661
18657	1662
1950	1663
81042	1664
47762	1665
82251	1666
87544	1667
29439	1668
90083	1669
15384	1670
28497	1671
40879	1672
59427	1673
49388	1674
94536	1675
9327	1676
62250	1677
54346	1678
84411	1679
82096	1680
81393	1681
35423	1682
47259	1683
32979	1684
10897	1685
18126	1686
87944	1687
67854	1688
78091	1689
49225	1690
20436	1691
49308	1692
79089	1693
58679	1694
48262	1695
68950	1696
12554	1697
8053	1698
64213	1699
79527	1700
83302	1701
95367	1702
61228	1703
63508	1704
60979	1705
56597	1706
80792	1707
26797	1708
47066	1709
87066	1710
7010	1711
50358	1712
17053	1713
19985	1714
24634	1715
14911	1716
20355	1717
3577	1718
82628	1719
72272	1720
32824	1721
36328	1722
12084	1723
31685	1724
82055	1725
45205	1726
83407	1727
49055	1728
33662	1729
54848	1730
55305	1731
82290	1732
92064	1733
62995	1734
91237	1735
82260	1736
69577	1737
39272	1738
88641	1739
62528	1740
19178	1741
1950	1742
14639	1743
94207	1744
40113	1745
15529	1746
28957	1747
21127	1748
80405	1749
8960	1750
57025	1751
34622	1752
15965	1753
49797	1754
1662	1755
27837	1756
3427	1757
915	1758
7335	1759
58067	1760
84361	1761
64807	1762
56716	1763
63379	1764
84999	1765
74063	1766
94008	1767
67913	1768
28632	1769
52768	1770
72653	1771
90413	1772
74921	1773
81968	1774
84366	1775
30951	1776
25490	1777
30562	1778
3343	1779
92761	1780
70657	1781
60259	1782
42758	1783
84338	1784
10263	1785
58021	1786
33398	1787
74287	1788
88192	1789
44097	1790
39949	1791
57026	1792
40084	1793
57368	1794
69675	1795
2633	1796
77470	1797
77786	1798
60989	1799
35281	1800
95111	1801
72440	1802
43457	1803
1473	1804
712	1805
20598	1806
17094	1807
63768	1808
9151	1809
783	1810
30995	1811
10920	1812
42204	1813
18148	1814
59428	1815
14358	1816
30259	1817
47112	1818
85662	1819
11470	1820
52816	1821
64940	1822
1628	1823
56233	1824
22312	1825
43002	1826
71520	1827
47277	1828
10168	1829
93246	1830
55628	1831
460	1832
73761	1833
44484	1834
75477	1835
76259	1836
19446	1837
25562	1838
85108	1839
3748	1840
49877	1841
57403	1842
33691	1843
13003	1844
92373	1845
2807	1846
36556	1847
95542	1848
89256	1849
91067	1850
44349	1851
66547	1852
40778	1853
47893	1854
41609	1855
15675	1856
56387	1857
72823	1858
29602	1859
51672	1860
6705	1861
33459	1862
34561	1863
66038	1864
31647	1865
57304	1866
83185	1867
86313	1868
48837	1869
38265	1870
12317	1871
38682	1872
94693	1873
52454	1874
9345	1875
67195	1876
65	1877
8901	1878
93611	1879
64891	1880
51483	1881
5269	1882
47606	1883
40541	1884
94183	1885
3202	1886
88351	1887
5554	1888
93760	1889
95353	1890
78376	1891
77179	1892
91023	1893
23750	1894
42356	1895
3831	1896
85760	1897
87908	1898
49809	1899
74401	1900
63667	1901
79233	1902
84773	1903
5295	1904
76870	1905
42306	1906
76436	1907
24863	1908
56376	1909
11124	1910
77532	1911
75404	1912
45879	1913
64471	1914
32994	1915
38981	1916
55161	1917
40540	1918
160	1919
23148	1920
89074	1921
3118	1922
60885	1923
75849	1924
86320	1925
9	1926
94395	1927
52520	1928
44093	1929
42622	1930
25134	1931
59112	1932
11640	1933
47634	1934
14522	1935
72399	1936
27970	1937
42803	1938
75845	1939
10536	1940
3777	1941
89558	1942
30405	1943
28074	1944
57491	1945
62588	1946
54474	1947
94401	1948
54892	1949
56277	1950
80113	1951
34166	1952
59254	1953
40668	1954
2230	1955
4004	1956
92093	1957
321	1958
47924	1959
23569	1960
5501	1961
83242	1962
71017	1963
46736	1964
738	1965
24521	1966
1301	1967
28995	1968
58275	1969
76775	1970
12323	1971
57701	1972
60950	1973
84736	1974
37109	1975
58035	1976
88225	1977
1851	1978
40537	1979
46956	1980
46904	1981
8953	1982
11743	1983
33625	1984
35885	1985
10699	1986
2857	1987
37282	1988
33663	1989
25154	1990
95701	1991
38977	1992
63265	1993
41369	1994
75865	1995
18779	1996
59918	1997
30724	1998
79008	1999
77245	2000
73629	2001
5111	2002
63461	2003
6612	2004
46402	2005
73967	2006
66094	2007
89773	2008
2232	2009
6171	2010
89413	2011
30854	2012
53002	2013
79399	2014
13627	2015
41397	2016
36911	2017
81257	2018
5291	2019
4069	2020
28544	2021
7920	2022
43536	2023
86841	2024
8576	2025
14803	2026
3826	2027
89885	2028
51065	2029
61323	2030
6594	2031
23382	2032
68149	2033
70541	2034
66564	2035
58771	2036
55605	2037
2028	2038
34964	2039
59249	2040
85303	2041
83840	2042
74554	2043
66493	2044
27416	2045
62067	2046
66468	2047
89827	2048
88095	2049
11528	2050
51838	2051
55486	2052
95161	2053
42890	2054
68010	2055
12426	2056
90183	2057
2522	2058
3053	2059
89409	2060
65699	2061
19172	2062
21151	2063
33817	2064
15110	2065
75700	2066
90344	2067
43574	2068
53792	2069
1059	2070
67916	2071
18551	2072
68352	2073
93325	2074
15615	2075
92961	2076
4269	2077
3921	2078
79590	2079
4779	2080
52241	2081
43721	2082
88563	2083
43882	2084
59135	2085
71446	2086
29157	2087
61305	2088
28096	2089
12735	2090
81894	2091
8454	2092
45231	2093
47349	2094
95584	2095
69275	2096
1013	2097
88193	2098
57045	2099
10609	2100
24618	2101
38127	2102
61021	2103
33963	2104
7680	2105
44066	2106
52624	2107
35670	2108
56516	2109
93455	2110
91104	2111
32384	2112
81440	2113
66081	2114
22760	2115
75505	2116
58211	2117
62226	2118
52368	2119
71353	2120
32334	2121
70916	2122
51817	2123
1020	2124
20454	2125
8177	2126
40148	2127
75102	2128
7207	2129
18771	2130
56985	2131
91225	2132
60030	2133
73208	2134
43294	2135
43547	2136
54587	2137
59125	2138
45341	2139
66784	2140
81911	2141
91661	2142
72418	2143
22566	2144
54483	2145
47236	2146
26803	2147
977	2148
22544	2149
61039	2150
12441	2151
14618	2152
44479	2153
52111	2154
37220	2155
10308	2156
50314	2157
13684	2158
57451	2159
9366	2160
68645	2161
63620	2162
12954	2163
25498	2164
2154	2165
14826	2166
49535	2167
93259	2168
86796	2169
67275	2170
47548	2171
1216	2172
40409	2173
95084	2174
1878	2175
81699	2176
19754	2177
28735	2178
57113	2179
71048	2180
14147	2181
6405	2182
71364	2183
34883	2184
38494	2185
15480	2186
38754	2187
86216	2188
16644	2189
30878	2190
6889	2191
887	2192
40554	2193
13474	2194
59920	2195
92538	2196
29717	2197
26990	2198
82025	2199
47874	2200
59777	2201
78812	2202
72292	2203
51078	2204
21334	2205
74	2206
82353	2207
30756	2208
47228	2209
41032	2210
50345	2211
46146	2212
69523	2213
7418	2214
91368	2215
78932	2216
87630	2217
546	2218
18408	2219
79077	2220
73645	2221
11979	2222
59321	2223
2592	2224
5762	2225
521	2226
92946	2227
56391	2228
75244	2229
29946	2230
32740	2231
58858	2232
23371	2233
4310	2234
28653	2235
2722	2236
25175	2237
1854	2238
77814	2239
52954	2240
64869	2241
86989	2242
18775	2243
33989	2244
68121	2245
19315	2246
60043	2247
66017	2248
66652	2249
78270	2250
8028	2251
67142	2252
468	2253
65917	2254
46938	2255
91557	2256
22036	2257
29517	2258
46727	2259
1187	2260
1479	2261
49421	2262
31448	2263
70972	2264
39754	2265
16422	2266
77051	2267
50363	2268
77665	2269
60026	2270
23953	2271
24524	2272
82322	2273
33443	2274
12599	2275
48742	2276
78017	2277
52491	2278
79109	2279
80668	2280
14942	2281
38492	2282
54965	2283
84981	2284
64294	2285
20050	2286
25002	2287
442	2288
70528	2289
4922	2290
39077	2291
89372	2292
20326	2293
14641	2294
83265	2295
75520	2296
31447	2297
12824	2298
93369	2299
37064	2300
2903	2301
17322	2302
63016	2303
88930	2304
63526	2305
61363	2306
1055	2307
47166	2308
84257	2309
64109	2310
28606	2311
47865	2312
59079	2313
51897	2314
9696	2315
95646	2316
458	2317
47051	2318
88843	2319
54524	2320
24932	2321
53455	2322
74645	2323
59578	2324
77561	2325
16198	2326
92937	2327
48162	2328
85501	2329
235	2330
78903	2331
85897	2332
61442	2333
86297	2334
60590	2335
53230	2336
27077	2337
20191	2338
50653	2339
43595	2340
32272	2341
61184	2342
36664	2343
62267	2344
10930	2345
12018	2346
41940	2347
11308	2348
63061	2349
61891	2350
91068	2351
92431	2352
25784	2353
89932	2354
10825	2355
2125	2356
670	2357
59739	2358
235	2359
6345	2360
17832	2361
92124	2362
62548	2363
42683	2364
81459	2365
55145	2366
61088	2367
66634	2368
17484	2369
61237	2370
89261	2371
78296	2372
27462	2373
35506	2374
2138	2375
88102	2376
11372	2377
50943	2378
79407	2379
27133	2380
84911	2381
30184	2382
52240	2383
73074	2384
2363	2385
57632	2386
14850	2387
61661	2388
43514	2389
16154	2390
28272	2391
94051	2392
2369	2393
68516	2394
57726	2395
10698	2396
38855	2397
79958	2398
38002	2399
64058	2400
60725	2401
51199	2402
43711	2403
64760	2404
77481	2405
81073	2406
73642	2407
7025	2408
22981	2409
1584	2410
12749	2411
5049	2412
11647	2413
8027	2414
64818	2415
83180	2416
41951	2417
59957	2418
50546	2419
95591	2420
30936	2421
6763	2422
3028	2423
81423	2424
76119	2425
40796	2426
21957	2427
17360	2428
36880	2429
83345	2430
48637	2431
3819	2432
87025	2433
70659	2434
2754	2435
28355	2436
20023	2437
86934	2438
3473	2439
32888	2440
3403	2441
80483	2442
35881	2443
21521	2444
5222	2445
636	2446
15340	2447
2695	2448
34945	2449
64879	2450
11381	2451
55481	2452
65597	2453
41278	2454
47415	2455
55253	2456
59151	2457
28874	2458
50957	2459
24898	2460
66974	2461
12420	2462
7642	2463
5852	2464
49273	2465
58344	2466
94923	2467
71441	2468
25035	2469
68487	2470
8942	2471
45963	2472
78153	2473
63946	2474
37060	2475
86148	2476
13694	2477
12553	2478
70702	2479
69539	2480
517	2481
14146	2482
42416	2483
95343	2484
85608	2485
78485	2486
89713	2487
54688	2488
14996	2489
41237	2490
75474	2491
75357	2492
19086	2493
14440	2494
20180	2495
69588	2496
38333	2497
3739	2498
46640	2499
89968	2500
91083	2501
3553	2502
18598	2503
2009	2504
77767	2505
33670	2506
25191	2507
59484	2508
35218	2509
25198	2510
28365	2511
